free,log,restart,rmse,converged,in_bounds,C_c,h_amb,K_Q,h_fc,sigma,tau,theta,dead,coast
C_c+h_amb+theta,mak_step,2,23.237348479876506,True,False,925.9116612144865,1.0000000000000003e-09,3.417407725834263,1.0887207864982686,1.641887884939439e-09,925911661214.4862,230.95819172888136,100.0,228.0
C_c+h_amb+theta,mak_step,3,2.84933186865934,True,True,2545.8561453057537,0.049679627885331513,6.895942878852646,1.0320855162074476,8.24029841226226e-10,51245.475332101814,109.11956557294255,64.0,181.0
C_c+h_amb+theta,mak_step,4,8.05990646429371,True,False,2203.9579753933745,1.00000000000055e-09,6.670659245334594,0.8309581835740723,1.7752304730300233e-09,2203957975392.1626,137.23102696993482,79.0,194.0
K_Q+C_c+h_amb,mak_step,0,7.205081939951648,True,False,6119.221722516449,1.0000000087286719e-09,15.441584769163951,1.3,1.4e-09,6119221669103.7705,50.0,37.0,93.0
K_Q+C_c+h_amb,mak_step,1,8.534802334463528,True,False,5752.579589403054,1.0064322238248707e-09,14.310201869314087,1.0168806502919834,1.1015093930811953e-09,5715814193171.204,31.680446413814757,30.0,72.0
K_Q+C_c+h_amb,mak_step,2,8.60255319561267,True,False,4807.962807261178,1.0000261370683514e-09,11.9537466584388,1.9493565056446802,9.120987499724588e-10,4807837144493.109,37.12838364126662,30.0,71.0
K_Q+C_c+h_amb,mak_step,3,6.2863815233742555,True,False,3610.0714523917354,1.0000000279354157e-09,9.229516434895405,1.7519213801457945,9.22772637769043e-10,3610071351542.8916,57.817501998368485,42.0,107.0
K_Q+C_c+h_amb,mak_step,4,8.743496465340732,True,False,7705.564161048516,1.0000000326677226e-09,19.110622227695522,1.4596224211719977,1.4302543676523143e-09,7705563909325.292,34.10152630935747,29.0,68.0
K_Q+C_c+h_amb+theta,mak_step,0,2.691718388890009,True,False,3453.9573268003774,1.0002605751330534e-09,9.343056722765995,1.3,1.4e-09,3453057545870.921,112.87782942157003,64.0,181.0
K_Q+C_c+h_amb+theta,mak_step,1,2.7220518006169296,True,False,5880.698705777798,1.0000000219858784e-09,15.907373687206286,0.6684920633031042,2.3710497487079893e-09,5880698576485.474,88.09423785425635,66.0,177.0
K_Q+C_c+h_amb+theta,mak_step,2,2.6840730818442546,True,False,2277.3592545266793,1.0001173618647865e-09,6.1614135846307,1.1457759803230971,9.241645465091523e-10,2277092010762.006,114.71049444418156,63.0,182.0
K_Q+C_c+h_amb+theta,mak_step,3,2.7156564610804064,True,False,2614.2728646920104,1.000000002174575e-09,7.088631633324532,1.0529254486758544,1.0587874811832026e-09,2614272859007.078,105.6857569378662,66.0,178.0
K_Q+C_c+h_amb+theta,mak_step,4,2.6928232862481787,True,False,5631.825058080892,1.0000002784853106e-09,15.21987910344518,1.3228418391014296,2.280278481219195e-09,5631823489700.778,112.60227863573984,64.0,181.0
K_Q+C_c+h_fc+h_amb,mak_step,0,2.4630444457611684,True,False,3281.383428112392,1.0000000913092913e-09,8.950185449853024,0.11941274020939857,1.4e-09,3281383128491.624,50.0,57.0,204.0
K_Q+C_c+h_fc+h_amb,mak_step,1,2.4782270786943155,True,False,2215.4283907096715,1.000000000959455e-09,6.047323930572395,0.12179331579570118,9.433356365346747e-10,2215428388584.068,51.70983297658407,57.0,203.0
K_Q+C_c+h_fc+h_amb,mak_step,2,2.3891762435436883,True,False,6231.976315267518,1.0015725457131558e-09,17.02691927986837,0.10516350449594289,2.7035563063378903e-09,6222191634486.272,41.069374300856545,53.0,214.0
K_Q+C_c+h_fc+h_amb,mak_step,3,2.681496598484649,True,False,6702.897740046508,1.0000055992305607e-09,18.097265256955065,2.6080852494041413,2.698699442922386e-09,6702860209186.781,114.76109064357306,62.0,181.0
K_Q+C_c+h_fc+h_amb,mak_step,4,2.3710854552743394,True,False,1863.647551491924,1.0000006283954466e-09,5.106883061849477,0.0728901040918893,8.14444123718384e-10,1863646380385.0247,38.539246960237364,51.0,217.0
K_Q+C_c+h_fc+h_amb+theta,mak_step,0,2.6610010612491473,True,False,3437.874237304097,1.0000000000001167e-09,9.306298654970847,17.991506433075344,1.4e-09,3437874237303.696,119.6280615837176,61.0,5159.0
K_Q+C_c+h_fc+h_amb+theta,mak_step,1,2.661000918665923,True,False,3257.0711656325166,1.0000000000001374e-09,8.82045387032603,19.692811894666907,1.3269121605006054e-09,3257071165632.0693,119.62806619969855,61.0,5210.0
K_Q+C_c+h_fc+h_amb+theta,mak_step,2,2.6610010397329162,True,False,2423.607575127068,1.0000000000000028e-09,6.5610932884143915,12.983056015444918,9.87023944136156e-10,2423607575127.061,119.62810211793123,61.0,5159.0
K_Q+C_c+h_fc+h_amb+theta,mak_step,3,2.661001201427576,True,False,2983.6148939013633,1.0000859867318122e-09,8.073518234482144,13.320631525774555,1.2145469554980985e-09,2983358364665.761,119.62811368242285,61.0,5117.0
K_Q+C_c+h_fc+h_amb+theta,mak_step,4,2.6610007584126625,True,False,3014.0495947869754,1.0000000046282532e-09,8.165851043811472,20.821862544741883,1.2284358384421888e-09,3014049580837.191,119.62807915550827,61.0,5169.0
C_c+theta,mak_step,0,61.92652641558467,True,True,549.0228131917959,0.5,3.5,1.3,1.4e-09,1098.0456263835918,556.5394704073789,167.0,314.0
C_c+theta,mak_step,1,74.19227341148444,True,False,0.915462263139206,0.37812276346057505,2.214186263337613,0.9979875203047848,1.2061482889910446e-09,2.421071545021268,1063.9305467818724,161.0,508.0
C_c+theta,mak_step,2,121.23067403460401,True,True,16.98217879073218,1.107077548816493,2.502203554295077,1.123497301964433,1.5728824037762013e-09,15.339646991203788,896.6904490688011,163.0,0.0
C_c+theta,mak_step,3,46.14105430039725,True,True,802.3111450828518,0.4082574932319562,4.078268195639046,1.1301772947563165,1.4767419594624886e-09,1965.2086204992434,409.24356567329613,140.0,319.0
C_c+theta,mak_step,4,29.47729722084125,True,True,1592.301813558446,0.6144148474173079,6.697825958544459,1.4849001418098797,1.2493246990026496e-09,2591.574439080834,279.9311266078486,112.0,274.0
K_Q+C_c,mak_step,0,7.364124975035005,True,True,14497.069629184636,0.5,36.732833416611456,1.3,1.4e-09,28994.139258369272,50.0,37.0,95.0
K_Q+C_c,mak_step,1,4.44593338339703,True,True,9345.319616303186,0.45707878525984574,24.635732110136182,0.7286083002710254,1.2992551163099712e-09,20445.752280956214,76.76472627802795,53.0,143.0
K_Q+C_c,mak_step,2,8.108423766021062,True,True,14884.451535210334,0.28158833533930244,37.300512208191144,1.716033862793875,1.9719535012944366e-09,52858.906663428286,38.50161794000948,33.0,80.0
K_Q+C_c,mak_step,3,5.889329144639528,True,True,12594.862886249257,0.6326049013701536,32.589696106811644,2.189944518834658,1.0729832093155963e-09,19909.524663767465,69.22015059786109,44.0,123.0
K_Q+C_c,mak_step,4,3.5967404691700193,True,True,8117.334154736851,0.49491854382873507,21.796093677369825,1.1787509017683264,1.0999502372651971e-09,16401.353830754477,89.26463799205804,59.0,162.0
K_Q+C_c+theta,mak_step,0,3.140416885953199,True,True,7985.609917600988,0.5,21.79744905299281,1.3,1.4e-09,15971.219835201977,112.77664243483916,64.0,185.0
K_Q+C_c+theta,mak_step,1,3.2378756844899836,True,True,7582.604758425341,0.5356523392046969,20.727338489325977,0.9202827009832966,1.088158134185736e-09,14155.83243729229,100.37349142094315,66.0,181.0
K_Q+C_c+theta,mak_step,2,3.043980609144375,True,True,8407.535169087363,0.43025876522096995,22.905402817524102,1.4600464787446537,1.8336640646823588e-09,19540.648206828435,115.45737365324197,63.0,186.0
K_Q+C_c+theta,mak_step,3,3.1847310058640574,True,True,6111.746401238467,0.41121871437536045,16.696886723041153,0.9943049972744338,9.631007800033632e-10,14862.520083800624,110.46006018869949,64.0,184.0
K_Q+C_c+theta,mak_step,4,3.087428321871013,True,True,10994.016982153615,0.6262346011777782,29.974173351530705,1.4145371650750012,2.16210383855208e-09,17555.748215567837,115.25352192102221,63.0,186.0
K_Q+C_c+h_fc+theta,mak_step,0,3.1084911801202337,True,True,7943.620071844462,0.5,21.701370704402663,18.021962778915345,1.4e-09,15887.240143688923,119.56882595408172,61.0,4672.0
K_Q+C_c+h_fc+theta,mak_step,1,3.0880700991873815,True,True,5922.754679210113,0.35634181790542785,16.17163499029058,12.196512089939851,1.1042601285716804e-09,16620.992489806504,119.5792320394099,61.0,4682.0
K_Q+C_c+h_fc+theta,mak_step,2,3.1116865500410187,True,True,9008.044561320117,0.5708046379964211,24.60691824921313,17.443108544169604,1.5729495619518374e-09,15781.309333678884,119.567152331916,61.0,4667.0
K_Q+C_c+h_fc+theta,mak_step,3,3.138898817336551,True,True,9298.550700323001,0.6235755318603788,25.42193241181191,22.81894352608285,1.4978496135917202e-09,14911.667031869662,119.55198896370011,61.0,4654.0
K_Q+C_c+h_fc+theta,mak_step,4,3.193146195765579,True,True,12523.196661483233,0.9306353745130909,34.26039468978439,18.341124413373233,1.6791722522541044e-09,13456.609327831944,119.51800752544098,60.0,4613.0
K_Q+C_c+sigma+theta,mak_step,0,2.691814724561127,True,False,548419793.344732,0.5,1479630.7885117608,1.3,0.00022170946106500234,1096839586.689464,112.85869738056024,64.0,181.0
K_Q+C_c+sigma+theta,mak_step,1,2.6788964216527185,True,False,516730960.0813304,0.4311991893880905,1394555.8126888908,2.1899760830322,0.0002093106318965105,1198357911.6060424,115.88565579450128,63.0,183.0
K_Q+C_c+sigma+theta,mak_step,2,2.677421863471809,True,False,569876598.11072,0.37944696004110773,1538038.0920991956,1.4185292925409942,0.00023089003184870497,1501861019.1236792,116.21054495317112,62.0,183.0
K_Q+C_c+sigma+theta,mak_step,3,2.697117495037427,True,False,288652194.05464655,0.2556358024375407,778683.0298635041,0.7861699799514237,0.00011659799209494764,1129154020.2987518,111.49698650165782,64.0,181.0
K_Q+C_c+sigma+theta,mak_step,4,2.688194656894091,True,False,177319299.77854696,0.3935935908633563,478446.50223142304,0.9152663665260309,7.172385447447213e-05,450513686.9469676,113.74581151577391,63.0,182.0
K_Q+C_c+h_fc+sigma+theta,mak_step,0,2.6611378224624223,True,False,25192378.137566976,0.5,68017.80675159747,18.038556525896567,1.0230505601224159e-05,50384756.27513395,119.62829107163282,61.0,5166.0
K_Q+C_c+h_fc+sigma+theta,mak_step,1,2.6655231533269133,True,False,644714.5739545716,0.42582222308546225,1740.9617572479153,28.330559527144125,2.603660664267979e-07,1514046.3296702525,119.63651765061944,61.0,5101.0
K_Q+C_c+h_fc+sigma+theta,mak_step,2,2.672966517460953,False,False,231156.1329694176,0.4038132069760605,624.3680958607137,23.894039173544613,9.247079707894702e-08,572433.3156422033,119.65101990290394,61.0,5203.0
K_Q+C_c+h_fc+sigma+theta,mak_step,3,2.665386881174425,True,False,719586.2806192753,0.4609494874910905,1943.1223574702587,21.08853551602842,2.9065364173096137e-07,1561095.7385719707,119.63668080549198,61.0,5143.0
K_Q+C_c+h_fc+sigma+theta,mak_step,4,2.661098256479957,True,False,31773695.724834476,0.44692921891890725,85786.80936913019,13.143989394854676,1.2903776697078184e-05,71093350.75852275,119.62816365140017,61.0,5124.0
h_amb,mak_hold,0,130.1911026971792,True,False,320.0,1.0000000000004072e-09,3.5,1.3,1.4e-09,319999999999.8697,50.0,26.0,47.0
h_amb,mak_hold,1,142.2777499701628,True,False,277.2052467773577,1.0000000000016249e-09,3.6343031498657035,1.4436384420912087,1.6470677614271847e-09,277205246776.9072,35.10814724036065,21.0,31.0
h_amb,mak_hold,2,159.60536797938457,True,True,222.80992915689484,1.5723670345579133,3.3421725038687295,1.2848190741338703,1.234910077671602e-09,141.70351085968937,61.997433048185094,26.0,0.0
h_amb,mak_hold,3,130.80769891399962,True,False,362.60040903989716,1.0000000062752304e-09,3.892716821747674,1.4013122490149752,8.574335020839549e-10,362600406764.49603,61.52068947636041,29.0,69.0
h_amb,mak_hold,4,160.93615193682615,True,True,223.9656361365434,4.618410908560478,6.088788610103069,1.279002744055649,1.5158613807309312e-09,48.49409040702957,76.86326787753396,28.0,0.0
h_amb+theta,mak_hold,0,66.00797997716599,True,False,320.0,0.0160389315937258,3.5,1.3,1.4e-09,19951.453632059845,1642.4537385060842,345.0,865.0
h_amb+theta,mak_hold,1,65.06513715857686,True,False,310.1917054564376,1.0000000000000003e-09,2.737258918734471,0.7004404863790893,1.119905849425352e-09,310191705456.4375,1397.3461613520628,331.0,776.0
h_amb+theta,mak_hold,2,67.41464549466808,True,False,346.24175882187893,0.1208974492943383,3.5306790604304283,1.6646802093923114,1.0154714933816318e-09,2863.929395060394,1654.7836816690606,348.0,945.0
h_amb+theta,mak_hold,3,65.57049908106265,True,False,332.1969451385584,1.0000000000000003e-09,4.385776452065041,1.0501446132306065,1.93741946954766e-09,332196945138.55835,1769.7823605778187,356.0,895.0
h_amb+theta,mak_hold,4,66.98317026639404,True,False,351.2696727513714,0.0956986252309798,4.510026542544533,1.269381642322554,1.5715482083983539e-09,3670.582225225713,1805.9020407552835,358.0,864.0
K_Q+h_amb,mak_hold,0,105.52609178978784,True,False,320.0,1.0000000000014542e-09,1.5433473085718576,1.3,1.4e-09,319999999999.53467,50.0,32.0,38.0
K_Q+h_amb,mak_hold,1,127.5887405620178,True,False,343.5827195973518,1.0000000000000003e-09,1.8048940252251748,1.4396553468819162,2.556086308142725e-09,343582719597.3517,35.27245518154745,25.0,21.0
K_Q+h_amb,mak_hold,2,120.98769983183749,True,False,364.304821399586,1.0000000000000003e-09,1.874686200845359,0.7963064193971459,2.291769687876477e-09,364304821399.5859,37.026120697976836,29.0,28.0
K_Q+h_amb,mak_hold,3,103.72347146870953,True,False,331.7470636416553,1.0000000000000003e-09,1.5877826527887335,0.5867172306605031,1.395544137728212e-09,331747063641.6552,45.622598835661556,33.0,40.0
K_Q+h_amb,mak_hold,4,81.03456177598656,True,False,350.3480135143866,1.0000000000000056e-09,1.520049135805426,1.5705641708057103,9.141919904839851e-10,350348013514.38464,45.46311283864005,30.0,43.0
K_Q+h_amb+theta,mak_hold,0,65.24384409244821,True,False,320.0,1.0000000000000003e-09,3.094636061316387,1.3,1.4e-09,319999999999.99994,1545.96816645061,337.0,819.0
K_Q+h_amb+theta,mak_hold,1,58.58799292035024,True,False,491.11359718822155,1.0000000000000003e-09,2.8078180056343722,1.413247843480762,1.2192863370620775e-09,491113597188.22144,853.0517852968283,245.0,580.0
K_Q+h_amb+theta,mak_hold,2,62.77718877694981,True,False,516.2015174215203,1e-09,3.5821600571510457,1.0629371284305404,1.6003898498069878e-09,516201517421.52026,1195.1312900907853,297.0,676.0
K_Q+h_amb+theta,mak_hold,3,63.5482972047185,True,False,144.64329684186998,1.0000000000000003e-09,3.365121933923402,1.13024757633171,1.492115534039414e-09,144643296841.86993,2011.5955389819171,365.0,981.0
K_Q+h_amb+theta,mak_hold,4,50.766296504878994,True,False,474.32458045595916,1.0000000000000003e-09,2.2225618637612223,1.083051736960194,8.80312530248945e-10,474324580455.95905,551.1464049076287,182.0,462.0
C_c+h_amb+theta,mak_hold,0,45.18789802400174,True,False,1036.1335742659517,1.0000000000000003e-09,3.5,1.3,1.4e-09,1036133574265.9514,323.0255250970859,129.0,316.0
C_c+h_amb+theta,mak_hold,1,71.7472327372735,True,False,851.6506845760491,1.0000000000000003e-09,2.874603534864501,2.3422472058938535,2.032420421517888e-09,851650684576.0488,511.3684453129057,179.0,376.0
C_c+h_amb+theta,mak_hold,2,35.029751576656906,True,False,1644.9004324002424,1.0000000000000003e-09,5.4264334452341,1.0199502874294715,1.7081469519968357e-09,1644900432400.242,266.5012083605468,114.0,324.0
C_c+h_amb+theta,mak_hold,3,29.831398570836956,True,False,1593.3321962787118,1e-09,5.170982872963962,1.3251813856172148,1.419668759524346e-09,1593332196278.7117,239.30656275208838,107.0,306.0
C_c+h_amb+theta,mak_hold,4,17.862568168544698,True,False,1551.733619777303,1.0000000000001965e-09,4.680747944625697,0.858037550833304,8.65758257099161e-10,1551733619776.998,179.3905955635963,89.0,264.0
K_Q+C_c+h_amb,mak_hold,0,4.313114386493456,True,False,5415237.80248683,65.82085388411707,13265.08316424193,1.3,1.4e-09,82272.37240071048,50.0,38.0,124.0
K_Q+C_c+h_amb,mak_hold,1,4.026798952714217,True,False,11034861.531338906,142.58140725558573,27083.998252491463,1.2129721360828305,8.030891247283135e-10,77393.41155160753,55.51259780400436,39.0,133.0
K_Q+C_c+h_amb,mak_hold,2,5.838410725888986,True,False,6583954.146654101,55.2999202596342,15961.966101630709,0.8983200906950308,9.597076417462753e-10,119059.0170065763,22.023145559339984,26.0,101.0
K_Q+C_c+h_amb,mak_hold,3,3.0567035542012277,True,False,5579257.242683788,85.50038233356068,13784.27306629565,1.9644083924734674,1.2664794488212742e-09,65254.178875102094,67.45058856736054,44.0,158.0
K_Q+C_c+h_amb,mak_hold,4,3.8493913395279713,True,False,9633486.588626849,128.4155764098018,23671.46036943349,0.904345297058027,1.2251776545900566e-09,75018.05355671431,49.285253055705844,41.0,132.0
K_Q+C_c+h_amb+theta,mak_hold,0,0.9560289627119163,True,False,14791.626962584804,1.0000002500324068e-09,37.193270148119474,1.3,1.4e-09,14791623264199.639,97.88390906571819,59.0,210.0
K_Q+C_c+h_amb+theta,mak_hold,1,0.9289519702008974,True,False,11983.216912230771,1.0000373348613164e-09,30.15530625091221,1.2395073049683918,1.1330030179383896e-09,11982769537191.914,90.18291985750761,61.0,205.0
K_Q+C_c+h_amb+theta,mak_hold,2,0.9447952795595872,True,False,21208.648332002627,1.0000002031986817e-09,53.31576963734042,0.9296511903893124,2.0052814187316352e-09,21208644022434.12,95.32010464858706,60.0,208.0
K_Q+C_c+h_amb+theta,mak_hold,3,0.967765771647436,True,False,12747.924916326278,1.0000000035213065e-09,32.068582977054874,2.725399513641505,1.2081166200000203e-09,12747924871436.928,100.15392654502334,58.0,212.0
K_Q+C_c+h_amb+theta,mak_hold,4,0.9398255148402724,True,False,22303.3974861483,1.0000032942478328e-09,56.077930303114485,1.274001123690165,2.1084510657326403e-09,22303324013471.504,93.98842791605179,60.0,207.0
K_Q+C_c+h_fc+h_amb,mak_hold,0,1.1122828199075114,True,False,14698.635014887675,1.0000001179602408e-09,36.97421915147953,0.16540464218007173,1.4e-09,14698633281033.354,50.0,54.0,243.0
K_Q+C_c+h_fc+h_amb,mak_hold,1,0.9762805031825409,True,False,10995.591006430757,1.0000015538863205e-09,27.655926090563415,0.28659926107017664,1.0389038114497656e-09,10995573920558.855,65.84689513592105,59.0,215.0
K_Q+C_c+h_fc+h_amb,mak_hold,2,1.0895489266050584,True,False,30729.50249699844,1.181520251209274e-09,77.26490805129498,0.1513793859722123,2.9213253427163133e-09,26008443330147.836,52.112662959729384,55.0,238.0
K_Q+C_c+h_fc+h_amb,mak_hold,3,0.991222557241745,True,False,9550.05636805209,1.0095632575909788e-09,24.04481814738138,9.820520094381097,9.140004068373905e-10,9459591854442.531,104.40982241171619,57.0,217.0
K_Q+C_c+h_fc+h_amb,mak_hold,4,1.0768942459452533,True,False,16585.561102583924,1.0000007153309112e-09,41.704420820906705,0.11925158631989696,1.575558422296375e-09,16585549238427.875,53.34812183751595,55.0,236.0
K_Q+C_c+h_fc+h_amb+theta,mak_hold,0,0.9219751207035194,True,False,14823.44348013059,3.0237344767198774e-08,37.26839228014738,0.4290370431480355,1.4e-09,490236282129.20807,83.85836692119702,61.0,203.0
K_Q+C_c+h_fc+h_amb+theta,mak_hold,1,0.9219749593618579,True,False,14647.064256493095,2.2136769007678654e-07,36.83382087254196,0.592023609369076,1.3836744152109186e-09,66166224399.83188,83.85775140108215,61.0,203.0
K_Q+C_c+h_fc+h_amb+theta,mak_hold,2,0.9219749865520747,True,False,16728.482688954005,1.570738200790252e-07,42.06619504361006,0.6402917320991363,1.5802318488683512e-09,106500769386.8893,83.85643638857015,61.0,203.0
K_Q+C_c+h_fc+h_amb+theta,mak_hold,3,0.9219749558329402,True,False,10429.39703967052,6.60117875243738e-08,26.227203442058283,0.4176658118143404,9.852340433438227e-10,157992949907.91806,83.85855684145338,61.0,203.0
K_Q+C_c+h_fc+h_amb+theta,mak_hold,4,0.9219753798913339,True,False,16171.210784692355,1.5678766156559443e-06,40.64794788968926,0.29867784168606887,1.5269460246710129e-09,10314083789.002039,83.8585024235754,61.0,203.0
C_c+theta,mak_hold,0,93.62094762363763,True,False,1.1442940732135631,0.5,3.5,1.3,1.4e-09,2.2885881464271263,2204.9811365801174,199.0,2363.0
C_c+theta,mak_hold,1,78.65178061480839,True,True,1098.2939178452534,0.3772288660222012,4.1567913027598635,1.3074231848260867,1.3473808070256784e-09,2911.478990000238,700.6209252365749,225.0,511.0
C_c+theta,mak_hold,2,80.50295363251438,True,False,1.6643022617411776,0.5601931033700462,5.117301380343521,1.9287214498790237,1.718097906335382e-09,2.97094386155231,2194.820160116062,203.0,11.0
C_c+theta,mak_hold,3,88.1804526213016,True,False,1.0127250602997155,0.592221704993573,3.8711336784957497,1.0825762131440793,8.276519852877588e-10,1.7100438092026804,2261.585825403566,273.0,0.0
C_c+theta,mak_hold,4,91.89480903184851,True,False,0.83006396541654,0.38157214985901433,2.8925459734713694,0.8490309726720915,1.2415616489887857e-09,2.1753787998501393,2116.3339790925825,195.0,3.0
K_Q+C_c,mak_hold,0,4.3139126142362985,True,True,67970.40017951356,0.5,166.45505276851912,1.3,1.4e-09,135940.8003590271,50.0,38.0,122.0
K_Q+C_c,mak_hold,1,6.154495434923196,True,True,150370.1642162736,0.7168114410219777,363.6548563541577,0.9976386060037341,1.8159228221515082e-09,209776.4566953434,28.263322539469467,26.0,76.0
K_Q+C_c,mak_hold,2,2.7322727503308095,True,True,41757.099543455435,0.4970370730426094,103.38118616828814,1.4806336017732338,7.605516363772591e-10,84012.04217592785,70.03057463205761,46.0,162.0
K_Q+C_c,mak_hold,3,4.518062936122866,True,True,70989.50846225444,0.5303548867182046,173.61323523633988,1.0660855484262632,1.273698788265988e-09,133852.84125792084,46.39670865181785,36.0,116.0
K_Q+C_c,mak_hold,4,6.38970225565204,True,True,91173.58376801199,0.4241007748359746,220.15887811219395,1.6106459229344496,9.16537681883596e-10,214980.9412710324,25.461897259995286,24.0,70.0
K_Q+C_c+theta,mak_hold,0,0.9700005823983786,True,True,37280.98256060673,0.5,93.77762103921182,1.3,1.4e-09,74561.96512121346,97.75517828213937,59.0,216.0
K_Q+C_c+theta,mak_hold,1,0.9568634291618291,True,True,68573.87878202628,0.9468398566976619,172.4665208905356,0.874513822874352,2.4523834309895698e-09,72423.94613720068,94.56801938263258,60.0,213.0
K_Q+C_c+theta,mak_hold,2,0.9738711604623539,True,True,35594.6073557952,0.32968341516812216,89.51376193064519,1.2679703734926495,1.9670086354967e-09,107966.0235187861,99.42173189947412,58.0,215.0
K_Q+C_c+theta,mak_hold,3,0.9480401714751039,True,True,34379.05983336165,0.4193846502906185,86.46532414842424,0.71218236381919,1.4635630690661936e-09,81975.00745327279,92.47196139614046,60.0,211.0
K_Q+C_c+theta,mak_hold,4,0.9512166106441736,True,True,36659.26299152182,0.5323765866193938,92.21802865720035,0.9642590559383784,1.1986323317986665e-09,68859.64543314943,92.68507693586945,60.0,212.0
K_Q+C_c+h_fc+theta,mak_hold,0,0.9361315436256737,True,True,37350.06488965936,0.5,93.94020779758932,0.4297357257310475,1.4e-09,74700.12977931873,83.76584984052303,61.0,208.0
K_Q+C_c+h_fc+theta,mak_hold,1,0.9387890995298092,True,True,43369.207810342705,0.6885084625327828,109.08478595883307,0.30319859847008684,1.1668044389826051e-09,62990.086789641624,83.751379091843,61.0,209.0
K_Q+C_c+h_fc+theta,mak_hold,2,0.9383264737020638,True,True,46058.7937601261,0.7112993812436447,115.84872910482554,0.35242236517110964,1.3240105279097848e-09,64753.03504355133,83.75042851158086,61.0,209.0
K_Q+C_c+h_fc+theta,mak_hold,3,0.9366093177051464,True,True,51674.37414236029,0.7148801633468824,129.95845957955433,0.34621677899568043,1.8385733741693628e-09,72283.96700844845,83.76021087238541,61.0,208.0
K_Q+C_c+h_fc+theta,mak_hold,4,0.9428875613236609,False,True,110212.0534493144,2.1607155996501253,277.30830962146285,0.3922966651318366,1.264086509026548e-09,51007.20033083508,83.78085808490326,61.0,211.0
K_Q+C_c+sigma+theta,mak_hold,0,0.9560137398760581,True,False,104385402.1892988,0.5,262315.60058433266,1.3,9.87174765412421e-06,208770804.3785976,97.87965909326128,59.0,210.0
K_Q+C_c+sigma+theta,mak_hold,1,0.9283919490217913,True,False,86961133.78017597,0.48195479064617514,218503.22663146228,1.1733706819200767,8.207364790883122e-06,180434213.88878378,89.9202857832394,61.0,204.0
K_Q+C_c+sigma+theta,mak_hold,2,0.9660728017199395,True,False,51463008.919002056,0.4537293450525316,129330.10672276188,1.1547402359034011,4.869719492180436e-06,113422262.58926189,99.84349618811937,58.0,212.0
K_Q+C_c+sigma+theta,mak_hold,3,0.9663882940084003,True,False,53250268.57497763,0.5169015081466635,133821.82342565537,1.5880402200911357,5.038763363181338e-06,103018210.88877268,99.90129386897333,58.0,212.0
K_Q+C_c+sigma+theta,mak_hold,4,0.9568526822092953,True,False,88297204.00676848,0.6395670466419827,221887.5960760993,1.4510895076715646,8.34989106509373e-06,138057775.9132039,98.0527862844863,59.0,210.0
K_Q+C_c+h_fc+sigma+theta,mak_hold,0,0.9433984772911201,False,True,24771.101905080035,0.5,62.33691488566505,0.4296087556003277,2.150906385106162e-10,49542.20381016007,83.71967813404913,61.0,211.0
K_Q+C_c+h_fc+sigma+theta,mak_hold,1,0.9403529509351707,False,True,21879.560237007303,0.3796027016158562,55.06859410107197,0.7124096959272002,4.5412651371473653e-10,57638.05195240313,83.78895244757878,61.0,210.0
K_Q+C_c+h_fc+sigma+theta,mak_hold,2,0.9409823266829552,False,True,27825.09823531215,0.4989658150740244,70.01390075646938,0.49863088181532683,5.078777095288865e-10,55765.54023281964,83.76946381077855,61.0,210.0
K_Q+C_c+h_fc+sigma+theta,mak_hold,3,0.9449721307167062,False,True,30604.98704433084,0.662500508153413,77.01703422728532,0.3874695440056911,7.540148463042231e-11,46196.17142579421,83.72482167262874,61.0,212.0
K_Q+C_c+h_fc+sigma+theta,mak_hold,4,0.940074083070602,False,True,18055.544911578847,0.3084796962513864,45.43210206189848,0.37511386494037835,3.9463422494202965e-10,58530.740048657906,83.73591724171982,61.0,210.0
